"imod","pr_seed","voucher","or","lowor","upor","mi_seed","log_or","log_lowor","log_upor","Intercept","Age","SEXF","RHISP","RBLK","ROTH","PT41","PT42","PT43","PT44","PT45","PT46","PT48","PT50","PT50_1","PT51","PT55","PT209","PT211","PT212","PT213","PT214","PT233","PT237"
8,1234,"RA_GRP_S8",2.22312,1.02763,4.80936,524230,0.79891,0.02726,1.57056,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.23484,1.05863,4.71793,524231,0.80417,0.05697,1.55137,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.18512,1.00528,4.74969,524232,0.78167,0.00527,1.55808,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",1.73958,0.76563,3.95247,524233,0.55364,-0.26705,1.37434,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.03199,0.87885,4.69818,524234,0.70901,-0.12915,1.54717,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.20000,1.03273,4.68660,524235,0.78846,0.03220,1.54471,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.08452,0.97806,4.44269,524236,0.73454,-0.02219,1.49126,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.14383,0.94611,4.85781,524237,0.76259,-0.05540,1.58059,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.17284,1.02187,4.62018,524238,0.77603,0.02163,1.53043,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.38730,1.10794,5.14397,524230,0.87016,0.10250,1.63782,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.46528,1.15196,5.27587,524231,0.90230,0.14146,1.66314,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.30868,1.08418,4.91614,524232,0.83667,0.08082,1.59252,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",1.82727,0.78700,4.24258,524233,0.60282,-0.23953,1.44517,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.19024,0.93960,5.10551,524234,0.78401,-0.06230,1.63032,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.32781,1.07546,5.03847,524235,0.84493,0.07275,1.61710,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.19732,1.03574,4.66162,524236,0.78724,0.03512,1.53936,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.27525,1.00407,5.15578,524237,0.82209,0.00407,1.64012,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.30543,1.08289,4.90816,524238,0.83527,0.07964,1.59090,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_S8",2.28311,1.08367,4.81014,524239,0.82554,0.08035,1.57073,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123,"RA_GRP_S8",2.35101,1.07922,5.12150,524232,0.85484,0.07624,1.63345,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123,"RA_GRP_S8",2.24936,1.06605,4.74615,524239,0.81065,0.06396,1.55733,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",1234,"RA_GRP_S8",2.35097,1.07918,5.12150,524232,0.85483,0.07621,1.63345,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",12345,"RA_GRP_S8",2.37311,1.08537,5.18870,524232,0.86420,0.08192,1.64648,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123456,"RA_GRP_S8",2.45102,1.14166,5.26208,524232,0.89650,0.13248,1.66053,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",1234567,"RA_GRP_S8",2.40403,1.13308,5.10061,524232,0.87715,0.12494,1.62936,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",123,"RA_GRP_S8",2.35102,1.07922,5.12156,524232,0.85485,0.07624,1.63346,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",1234,"RA_GRP_S8",2.29261,1.04785,5.01605,524232,0.82969,0.04674,1.61264,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",12345,"RA_GRP_S8",2.37311,1.08537,5.18870,524232,0.86420,0.08192,1.64648,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",123456,"RA_GRP_S8",2.43351,1.10828,5.34337,524232,0.88933,0.10281,1.67586,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",1234567,"RA_GRP_S8",2.34524,1.09143,5.03942,524232,0.85239,0.08749,1.61729,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",123,"RA_GRP_S8",2.35099,1.07922,5.12146,524232,0.85484,0.07624,1.63344,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",1234,"RA_GRP_S8",2.18512,1.00528,4.74968,524232,0.78167,0.00527,1.55808,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",12345,"RA_GRP_S8",2.37302,1.08538,5.18826,524232,0.86416,0.08193,1.64640,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",123456,"RA_GRP_S8",2.31343,1.10317,4.85141,524232,0.83873,0.09819,1.57927,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",1234567,"RA_GRP_S8",2.38188,1.14572,4.95180,524232,0.86789,0.13603,1.59975,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",123,"RA_GRP_S8",2.35102,1.07922,5.12152,524232,0.85485,0.07624,1.63345,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",1234,"RA_GRP_S8",2.18512,1.00528,4.74969,524232,0.78167,0.00527,1.55808,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",12345,"RA_GRP_S8",2.37302,1.08538,5.18826,524232,0.86416,0.08193,1.64640,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",123456,"RA_GRP_S8",2.75357,1.25783,6.02795,524232,1.01290,0.22939,1.79641,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",1234567,"RA_GRP_S8",2.87619,1.26145,6.55789,524232,1.05647,0.23227,1.88067,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",123,"RA_GRP_S8",2.32956,1.08277,5.01202,524232,0.84568,0.07952,1.61184,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",1234,"RA_GRP_S8",2.18512,1.00528,4.74968,524232,0.78167,0.00527,1.55808,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",12345,"RA_GRP_S8",2.37302,1.08538,5.18826,524232,0.86416,0.08193,1.64640,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",123456,"RA_GRP_S8",2.34442,1.07799,5.09865,524232,0.85204,0.07510,1.62898,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",1234567,"RA_GRP_S8",2.35681,1.11585,4.97787,524232,0.85731,0.10962,1.60500,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S99",123,"RA_GRP_S8",2.29643,1.06758,4.93975,524232,0.83136,0.06540,1.59731,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S99",1234,"RA_GRP_S8",2.18508,1.00528,4.74949,524232,0.78165,0.00527,1.55804,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S99",12345,"RA_GRP_S8",2.37302,1.08538,5.18826,524232,0.86416,0.08193,1.64640,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S99",123456,"RA_GRP_S8",2.70237,1.22574,5.95786,524232,0.99413,0.20355,1.78471,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
